buyerName|buyerCountry|Evaluation|buyerFeedback|buyerProductFeedBack|buyerTranslationFeedback|downVoteCount|upVoteCount|evalData|evaluationId|responsiveness|warrantyService|functionality|status
b***e|BR|100|ótimo produto||Ótimo produced|0|0|29 Feb 2024|60079731591163550||||1
G***z|ES|100|ok||ok|0|0|11 Jan 2024|30067066522621031||||1
c***o|ES|100|Como lo descrito. ok||As described. Ok|1|0|19 Dec 2023|30066206766631481||||1
М***ч|RU|100|хорошая||Good|0|0|09 Jan 2024|50106491257812797||||1
к***ч|RU|100|идея правильная||The idea is correct|0|0|21 Jan 2024|50107907550735404||||1
c***s|PL|100|może byc||May be|0|0|19 Mar 2024|30070118479410498||||1
V***r|UA|100|Пиляє- аж тирса сиплеться.||Piling-already a thyrs to shine.|0|0|16 Mar 2024|30070273305651928||||1
R***r|FR|100|bien reçu||Well received|0|0|02 Mar 2024|30069520902267304||||1
W***k|PL|100|ok||ok|0|0|17 Feb 2024|30068596471213296||||1
AliExpress Shopper|LV|100|Good quality||Good quality|0|1|15 Nov 2023|60075623571228263||||1
6***r|KR|100|캠핑 여행 산행등 생존용품||Survival supplies such as camping trip|0|0|24 Nov 2023|50096652158688879||||1
М***ч|RU|100|Товар соответствует описанию.||Item as described.|0|1|27 Nov 2023|50096636732574358||||1
А***ч|RU|100|good||good|0|0|13 Feb 2024|50112600278949843||||1
d***o|MX|100|algo diferente, muy bien||Something different, very well|0|0|13 Jan 2024|60078605609436585||||1
К***ч|RU|100|Цена-качество.||Price-quality.|0|1|21 Nov 2023|50096592492605742||||1
AliExpress Shopper|KR|100|잘들어요||Well, listen up.|0|0|04 Dec 2023|50098140336537041||||1
N***n|UA|100|ОК.||OK.|1|0|10 Nov 2023|30065052088412267||||1
g***h|KR|100|아직 사용안함 튼튼해보임||I don't use it yet. It looks sturdy.|0|0|31 Oct 2023|50092231355323404||||1
P***r|PL|100|ok||ok|0|0|20 Mar 2024|30070153213806511||||1
D***i|UA|100|good||good|1|1|23 Nov 2023|30065191849321566||||1
m***e|LU|100|great||great|0|0|02 Feb 2024|30067711059152766||||1
AliExpress Shopper|PL|100|Polecam towar zgodny z opisem||I recommend the goods as described|0|0|08 Mar 2024|30069557971052454||||1
A***d|CL|100|Excelente producto.||Excellent product.|0|0|02 Jan 2024|60078106048266278||||1
Е***ч|RU|100|👍👍👍||👍👍👍|0|1|20 Nov 2023|50096370069011431||||1
F***e|NO|100|Fast delivery. Looking good||Fast delivery. Looking good|0|0|04 Nov 2023|60075007103266130||||1
С***ч|RU|100|Ок||OK|0|1|18 Dec 2023|50100746245072925||||1
B***X|PL|100|wszystko ok||Everything is OK|0|0|10 Dec 2023|60076949634585659||||1
H***r|CA|100|meow||meow|0|0|13 Nov 2023|60075451590312497||||1
v***k|FR|100|Super 👌||Super 👌|0|0|20 Jan 2024|30067304339807317||||1
f***l|ES|100|muy bueno||Very good|0|0|15 Feb 2024|30068500884135359||||1
S***s|US|100|Looks nice||Looks nice|0|0|23 Jan 2024|30067371236162312||||1
Z***s|AT|100|Nice||Nice|0|0|23 Nov 2023|60076055929207184||||1
AliExpress Shopper|TR|100|Fast delivery. Loking solid.||Fast delivery. Loking solid.|0|0|14 Nov 2023|60075239742928884||||1
AliExpress Shopper|RU|100|отлично||Very good|0|0|12 Dec 2023|50100363290018427||||1
v***r|NL|100|файно пилить||File saw|0|0|19 Dec 2023|60077164546012788||||1
M***e|CA|100|Perfect!||Perfect!|0|0|23 Jan 2024|60078833645309405||||1
A***i|US|100|ممتاز||Perfect.|0|0|27 Nov 2023|60075905743122265||||1
R***z|ES|100|good||good|0|0|23 Feb 2024|30068881569113579||||1
А***ч|RU|100|пока не пробовал||Not yet tried|0|0|13 Jan 2024|50107452408832327||||1
AliExpress Shopper|US|100|conforme. livraison rapide||Compliant. Fast Delivery|0|0|23 Feb 2024|60079612892521528||||1
M***y|CZ|100|supercool||supercool|0|0|01 Dec 2023|60076134195817981||||1
AliExpress Shopper|MA|100|توصيل سريع للمغرب 14 يوم||Fast delivery to Morocco 14 days|0|0|02 Dec 2023|60076500455705926||||1
T***n|NO|100|Good quality||Good quality|0|0|04 Mar 2024|30069612198866948||||1
M***s|PL|100|ok||ok|0|0|12 Feb 2024|30068371265895141||||1
P***h|PL|100|Super||Super|0|0|09 Nov 2023|30065268170608879||||1
L***p|NO|100|as pictured||as pictured|0|0|06 Nov 2023|60074774969725497||||1
F***r|FR|100|Merci||Merci|0|0|11 Jan 2024|30066806033844329||||1
AliExpress Shopper|UA|100|крутой гаджет||Cool gadget|0|0|11 Mar 2024|30069976557278120||||1
A***o|UA|100|Пиляє||Piling|1|1|28 Oct 2023|30064973388175233||||1
M***d|MA|100|tout est ok merci||Everything is ok thank you|0|0|24 Nov 2023|60076041277530741||||1
L***h|UA|100|Хороша якість. Рекомендую!||Yakiste is good. Recommend!|1|0|05 Jan 2024|30066618008935987||||1
a***r|KR|100|감사합니다.||Thank you.|0|0|08 Jan 2024|50105748158360235||||1
o***r|BR|100|muito bom||Very good|0|0|31 Oct 2023|60074446516352796||||1
AliExpress Shopper|PL|100|ok||ok|0|0|16 Feb 2024|30068587138661243||||1
a***o|MX|100|bueno||bueno|0|0|20 Nov 2023|60075861486160085||||1
M***z|PL|100|Super||Super|0|0|06 Mar 2024|30069447943904508||||1
С***Т|UA|100|на вигляд дуже непогано||On the Whiglyad Duge Nepogano|0|0|10 Feb 2024|30068274082759397||||1
g***r|UA|100|Супер .||Super.|1|0|11 Dec 2023|60076982841655310||||1
a***a|UK|100|all good 👍||all good 👍|0|0|05 Nov 2023|30064941592493904||||1
Z***r|PL|100|polecam ok||I recommend OK|0|0|11 Jan 2024|30066815276926854||||1
AliExpress Shopper|CZ|100|good||good|0|0|19 Feb 2024|30068443089983806||||1
AliExpress Shopper|DE|100|Funktioniert gut.||Works well.|0|0|08 Dec 2023|30065897927069383||||1
a***r|IT|100|ok||ok|0|0|18 Dec 2023|60077133347356570||||1
N***z|CO|100|excelente||excelente|0|0|23 Dec 2023|60077734657693865||||1
AliExpress Shopper|UA|100|very good||very good|1|1|25 Dec 2023|60077777130212037||||1
S***a|UA|80|беру второй раз супер||Take Second time super|0|0|13 Jan 2024|30066748293392277||||1
무***r|KR|100|좋아요||All right.|0|0|26 Feb 2024|50114795187884764||||1
a***r|UA|100|супер||Super|0|0|30 Jan 2024|30067547013909753||||1
i***n|UA|80|пиляє, не електро- і не бензо-, але свою роботу виконує||Piling, not just-and not Benzo-, ale your robot viconou|1|1|20 Dec 2023|60077507928118038||||1
AliExpress Shopper|FI|80|Not full chain, only 11 teeth, as said. In the product pic the chain os full. Teets are sharp.||Not full chain, only 11 teeth, as said. In the product pic the chain os full. Teets are sharp.|0|0|28 Nov 2023|60076241624899201||||1
e***r|FR|80|Ça me semble assez gadget du fait qu’il y as très peut de lames . En gros une chaîne avec 3 lame type tronçonneuse. Je doute de l’efficacité de la chose .||It seems to me quite a gadget of the fact that there are very might of the blade. Wholesale a chain with 3 blade chassaw type. I doubt the effectiveness of the thing.|0|0|10 Jan 2024|30066581883658304||||1
s***r|FR|80|"objets utile. mais, à la finition et à la qualité moyenne. 
Mais vu le prix, on peut pas s'attendre à mieux"||"Useful objects. But, at the finish and at the average quality.
But given the price, we can't expect better"|0|0|11 Mar 2024|30069418249793034||||1
S***y|UA|80|Перерізати навіть не товсту гілку (8-10см) важковато.||If you do not know the Gilka (8-10 cm), it is important.|1|0|07 Nov 2023|30064952816817829||||1
б***я|UA|80|прийшло вчасно тавар на свої гроші аномальний.||An hourly Tavar came to its own penny anomaly.|0|0|26 Mar 2024|30070796909683032||||1
Y***g|KR|80|이게 잘 잘릴까 싶은 의문이 드네요.. 너무 투박하고;;||I have a question if this will be cut... Too clunkingly;;|0|0|02 Dec 2023|50097578384249548||||1
F***a|SI|80|Utile in caso non si disponesse di altro...||Useful in case you do not have anything else...|0|0|11 Mar 2024|30069678094414340||||1
AliExpress Shopper|UK|80|Feels good quality should work fine||Feels good quality should work fine|0|0|24 Dec 2023|60077730742863069||||1
Y***M|KR|80|잘받았습니다 사용전이라||Well received. Before use.|0|0|10 Jan 2024|50106347748925284||||1
AliExpress Shopper|DE|80|Top, gerne wieder||Top, gladly again|0|0|02 Feb 2024|30067932841077334||||1
A***s|MX|80|es bueno producto ,para cortar||It is good product, to cut|0|0|27 Jan 2024|60078942877584097||||1
A***o|BR|80|Parece bom vô testar ainda||It looks good grandpa test still|0|0|29 Oct 2023|60074384113090838||||1
В***Л|UA|80|Не перевіряв поки.||Without overplaying the peace.|1|0|06 Nov 2023|60075085980525962||||1
F***N|SA|80|ممتاز للتنزه والتخييم||Great for hiking & Camping|0|0|26 Feb 2024|50115786801483206||||1
A***n|FR|80|reste à tester||Remains to be tested|0|0|13 Dec 2023|30065780672175908||||1
AliExpress Shopper|TR|80|noch nicht ausprobiert||Not tried yet|0|0|30 Jan 2024|50110812097198074||||1
E***e|MX|80|exelente producto||Exelent product|0|0|28 Oct 2023|60074659036477421||||1
j***r|KR|80|생각보다 견고 하고 작아요||It's solid and smaller than you think.|0|0|03 Nov 2023|50092956820080471||||1
AliExpress Shopper|FR|80|parfait merci||Perfect thank you|0|0|05 Mar 2024|30069698146446261||||1
l***r|UA|80|все добре||All good|0|0|07 Dec 2023|60076773591854818||||1
m***r|SA|80|good||good|0|0|17 Nov 2023|50096038438224059||||1
K***r|DE|80|Gut||Gut|0|0|04 Nov 2023|30064896042009865||||1
s***r|KR|80|좋아요.||It's good.|0|0|22 Nov 2023|50096440950211463||||1
h***m|KR|80|만족합니다||I'm satisfied.|0|0|31 Oct 2023|50092241787960860||||1
j***r|PL|80|:)||:)|0|0|02 Feb 2024|30067922429678867||||1
א***ל|IL|80|נראה טוב||Looks good|1|0|07 Dec 2023|60076520967307596||||1
В***ч|RU|60|Годный товар! Заточка посредственная.||Good product! Sharpening is mediocre.|0|0|17 Jan 2024|50107252765718696||||1
p***r|PL|60|piła wygląda na taką co nic nie przetnie , albo tylko raz jej się to uda 😏||A saw looks like it won't cut anything, or only once she can do it😏|0|0|09 Jan 2024|30066972573411596||||1
E***s|UA|60|Доставка дуже швидка.Обробка замовлення миттєва. Елемент що працює через кожних дві ланки, я думав буде через одну (хоча на першому фото зуби є на кожній ланці). Буду пробувати у роботі. За обробку замовлення та доставку дуже дякую. Магазин рекомендую.||Delivery double shvidka. mittva slam shell. It will be alone through skin two Lancey, I will think through one (on the pearl of a photo of teeth on the skin Lance). I'll stay with robots. For the shimbale, that delivery to the dude. Shop recommend.|1|0|07 Nov 2023|30064969901345485||||1
M***i|IT|60|molto carino e l astuccio è  ottimo||Very cute and the case is great|0|0|10 Nov 2023|60075288793033134||||1
K***u|KR|60|잘도착||Well arrived|0|0|24 Jan 2024|50108854687945796||||1
M***r|PL|60|ok||ok|0|0|12 Jan 2024|30066837285964266||||1
A***l|DE|60|bin zu Frieden||Am to peace|0|0|28 Oct 2023|60074339733704372||||1
a***r|KR|60|사용전||Before use|0|0|08 Dec 2023|60076875655311231||||1
AliExpress Shopper|MA|40|كيقطع الخشب متوسط الحجم ولكن غادي يعذبك في كتافك، منشار حسن ،ملاحظ فيه غير 11 سن، ماشي كيف دايرين في الصورة بزاف ديال السنان ( التجار كايغشوا في الصور)||As a medium-sized wood cutter but Gadi tortures you in your shoulder, a good saw, observed in it is only 11 years old, walking how dirin in the picture drain dial Sinan|0|1|02 Nov 2023|60074827699115482||||1
a***j|SA|100|👍||👍|0|0|05 Nov 2023|50092980181696525||||1
G***r|CA|40|Ne coupe pas bien||Does not cut well|0|0|02 Nov 2023|60074880278424187||||1
T***v|UA|100|В||In|0|0|03 Mar 2024|30069266823882063||||1
g***r|KR|40|"최악의 배송 직원 입니다.
한진에 많이 유감입니다."||"It's the worst shipping staff.
I'm very sorry for the Han Jin."|0|0|13 Mar 2024|50117898382547264||||1
AliExpress Shopper|CL|40|Whydydjdjdjdjdjsjdjdjsjs||Whydydjdjdjdjdjsjdjdjsjs|1|0|02 Nov 2023|60074826030765206||||1
Д***ч|RU|20|Пила не пилит. На фотографии номер 1 показано, что зуб у пилы в каждом звене. На самом деле зуб у пилы на каждом третьем звене, а всего зубов у пилы 11. Направление зубов у пилы в одну сторону. Пользоваться ей по назначению для пиления деревьев и веток нельзя. Продавец вводит покупателей в заблуждение и совершает мошеннические действия по отношении к покупателям. Красиво сделанный муляж пилы.||Saw does not saw. Photo Number 1 shows that the saw tooth in each link. In fact, the tooth is in the saw on every third link, and the Saw has 11 teeth in total. Direction of teeth at the saw in one direction. You cannot use it for its intended purpose for sawing trees and branches. The seller misleads buyers and commits fraudulent actions against buyers. Beautifully made dummy saw.|0|10|02 Dec 2023|50097743839014520||||1
